emp_no,first_name,last_name,birth_date,from_date,to_date,title
262368,Shir,Masamoto,1953-08-03,1990-03-21,9999-01-01,Senior Staff
262373,Sahrah,Koblitz,1954-11-21,1986-08-05,9999-01-01,Engineer
262374,Masasuke,Bodoff,1953-01-28,1994-11-19,9999-01-01,Senior Engineer
262375,Tsutomu,Masamoto,1954-01-20,1999-11-21,9999-01-01,Engineer
262384,Angus,Msuda,1953-05-04,1991-02-11,9999-01-01,Engineer
262392,Teiji,Majewski,1952-07-04,1987-05-02,9999-01-01,Engineer
262397,Marin,Kobara,1953-02-02,1985-07-29,9999-01-01,Engineer
262414,Suzette,Tischendorf,1953-01-23,1998-02-05,9999-01-01,Engineer
262416,Syozo,Armand,1954-10-27,1990-05-05,9999-01-01,Senior Staff
262432,Chuanyi,Kopetz,1953-07-13,2001-04-27,9999-01-01,Engineer
262435,Shen,Yurov,1952-12-14,1995-08-13,9999-01-01,Engineer
262436,Chandrasekaran,Caine,1954-01-02,1992-06-08,9999-01-01,Senior Staff
262437,Sreekrishna,Barbanera,1953-08-07,1995-09-04,9999-01-01,Engineer
262443,Khun,Conta,1954-03-29,1991-10-30,9999-01-01,Engineer
262451,Baoqiu,Pokrovskii,1953-12-30,1997-07-01,9999-01-01,Assistant Engineer
262457,Stein,Collavizza,1953-12-29,1998-04-30,9999-01-01,Engineer
262460,Piyush,Angelopoulos,1952-11-17,1994-12-17,9999-01-01,Engineer
262463,Weidon,Sherertz,1953-08-13,1989-05-09,9999-01-01,Engineer
262467,Muneo,Cincotta,1954-02-20,1996-03-04,9999-01-01,Staff
262478,Otilia,Pargas,1954-12-10,1985-10-06,9999-01-01,Senior Staff
262486,Pranas,Farrow,1952-06-12,1985-04-26,9999-01-01,Engineer
262498,Navin,Sluis,1954-01-08,1987-01-30,9999-01-01,Senior Staff
262505,Shahab,Peris,1954-01-16,1993-03-08,9999-01-01,Engineer
262506,Masamitsu,Fordan,1953-03-28,1985-10-24,9999-01-01,Senior Staff
262511,Fatemeh,Jansen,1954-02-24,1999-12-03,9999-01-01,Engineer
262516,Kayoko,Nilsson,1954-09-11,1986-01-13,9999-01-01,Engineer
262522,Zhilian,Klerer,1953-01-17,1993-10-08,9999-01-01,Senior Staff
262526,Shaunak,Mateescu,1954-12-23,1997-06-14,9999-01-01,Senior Staff
262532,Constantino,Ghemri,1954-04-26,1999-03-03,9999-01-01,Staff
262550,Masako,Baranowski,1953-04-22,1987-05-17,9999-01-01,Senior Staff
262556,Nidapan,Samarati,1953-04-03,1996-10-25,9999-01-01,Engineer
262566,Rafols,Ladret,1952-09-20,1988-04-07,9999-01-01,Assistant Engineer
262581,Aiichiro,Thombley,1953-09-04,1994-11-07,9999-01-01,Senior Staff
262585,Hein,Weisert,1953-04-07,1999-07-27,9999-01-01,Senior Staff
262591,Vivian,Ramalingam,1952-03-22,1990-11-18,9999-01-01,Senior Staff
262602,Masasuke,Cannata,1953-10-12,1990-01-05,9999-01-01,Engineer
262608,Aria,Pfau,1953-10-07,1991-11-10,9999-01-01,Senior Engineer
262609,Shahid,Bael,1954-01-15,1999-11-14,9999-01-01,Staff
262611,Georgy,Nitsche,1952-05-15,1996-11-24,9999-01-01,Engineer
262614,Gennady,Pargas,1954-07-12,1990-01-03,9999-01-01,Senior Staff
262617,Dipankar,Wolniewicz,1954-12-24,1991-11-05,9999-01-01,Technique Leader
262618,Arup,Marquardt,1953-03-22,1999-01-30,9999-01-01,Engineer
262623,Nirmal,Vrecion,1954-07-07,1989-03-28,9999-01-01,Assistant Engineer
262625,Gopalakrishnan,Streit,1953-04-22,1988-06-13,9999-01-01,Senior Staff
262633,Nahla,Kaminger,1952-08-30,1992-07-29,9999-01-01,Technique Leader
262635,Marit,Syrzycki,1952-03-27,1988-04-27,9999-01-01,Senior Staff
262642,Xiaoheng,Alameldin,1953-06-28,1999-11-11,9999-01-01,Staff
262648,Rance,Dusink,1954-12-03,1990-08-14,9999-01-01,Technique Leader
262651,Jianhua,Bugrara,1953-11-30,1998-09-07,9999-01-01,Engineer
262653,Georgi,Berztiss,1954-06-15,1997-02-23,9999-01-01,Engineer
262663,Fumino,Riexinger,1954-02-10,1994-05-28,9999-01-01,Senior Staff
262666,Gina,Casley,1952-03-24,1996-09-12,9999-01-01,Engineer
262671,Evgueni,Zhiwei,1952-11-16,1990-11-13,9999-01-01,Senior Staff
262677,Eishiro,Zumaque,1954-12-25,1985-03-02,9999-01-01,Senior Staff
262691,Rance,Foote,1952-04-25,1998-04-01,9999-01-01,Senior Staff
262696,Mart,Setlzner,1954-03-12,1988-01-11,9999-01-01,Technique Leader
262699,Leon,Koblick,1954-07-15,1992-07-06,9999-01-01,Senior Engineer
262700,Ishfaq,Sooriamurthi,1952-09-07,1997-01-03,9999-01-01,Engineer
262703,Leif,Lorch,1953-01-21,1997-08-17,9999-01-01,Staff
262709,Parto,Cmelik,1952-11-24,1986-11-03,9999-01-01,Senior Staff
262711,Willard,Greenaway,1952-11-12,1992-11-14,9999-01-01,Senior Staff
262715,Boaz,Montresor,1952-09-12,1989-10-14,9999-01-01,Engineer
262730,Odysseas,Rahimi,1952-11-29,1999-01-20,9999-01-01,Engineer
262749,Khue,Olano,1952-04-25,1991-11-15,9999-01-01,Senior Staff
262750,Vishwani,Rahier,1954-09-30,1995-06-29,9999-01-01,Engineer
262755,Arunachalam,Collette,1952-06-27,1993-12-10,9999-01-01,Engineer
262757,Fumiyo,Thimonier,1953-12-04,1991-10-27,9999-01-01,Senior Staff
262764,Mads,Poupard,1952-02-03,1996-03-30,9999-01-01,Senior Staff
262766,Hauke,Meszaros,1954-01-31,1998-06-18,9999-01-01,Senior Staff
262767,Sumant,Remmele,1953-02-10,1994-10-17,9999-01-01,Senior Staff
262790,Supot,Compeau,1954-01-30,1988-09-08,9999-01-01,Senior Staff
262799,Herbert,Frezza,1953-02-21,1997-06-27,9999-01-01,Staff
262801,Aamer,Krider,1952-09-02,1994-08-15,9999-01-01,Engineer
262814,Vasiliy,Coullard,1954-01-01,1986-10-04,9999-01-01,Senior Engineer
262819,Shaz,Murtagh,1953-12-24,1998-03-19,9999-01-01,Engineer
262842,Golgen,Massonet,1953-03-29,1989-08-02,9999-01-01,Assistant Engineer
262844,Jovan,Capobianchi,1954-02-17,1995-03-18,9999-01-01,Staff
262845,Arfst,Gill,1953-12-25,1999-11-16,9999-01-01,Staff
262846,Arco,Dulli,1952-09-06,1993-03-13,9999-01-01,Engineer
262851,Wilmer,Picci,1953-05-02,2001-01-28,9999-01-01,Technique Leader
262856,Yinghua,Jarecki,1954-09-29,1985-06-09,9999-01-01,Engineer
262857,Eckart,Bahi,1952-06-10,1992-12-06,9999-01-01,Senior Staff
262863,Moheb,Zschoche,1953-11-17,1994-08-28,9999-01-01,Engineer
262866,Poorav,Morrow,1954-01-11,1994-01-04,9999-01-01,Engineer
262867,Danae,Neiman,1952-04-02,1991-01-28,9999-01-01,Senior Staff
262868,Arnould,Seiwald,1952-04-29,1991-03-15,9999-01-01,Senior Staff
262871,Susuma,Pollock,1954-01-17,2001-06-04,9999-01-01,Engineer
262876,Gina,Heydon,1953-10-24,1995-09-13,9999-01-01,Staff
262879,Mostafa,Zedlitz,1953-10-08,1988-08-28,9999-01-01,Engineer
262881,Erzsebet,Kieras,1952-05-01,1989-08-29,9999-01-01,Engineer
262882,Hatsukazu,Erdi,1952-08-13,1997-01-05,9999-01-01,Senior Engineer
262894,Mara,Gajiwala,1953-12-30,1987-02-03,9999-01-01,Senior Staff
262900,IEEE,Egerstedt,1952-12-02,1987-11-23,9999-01-01,Assistant Engineer
262902,Wayne,Guting,1954-11-05,1999-06-27,9999-01-01,Staff
262919,Naftali,Gist,1952-03-17,1994-12-27,9999-01-01,Senior Staff
262929,Kazuhide,Hasenauer,1953-09-26,1990-01-14,9999-01-01,Engineer
262934,Breannda,Gini,1952-08-05,1988-02-07,9999-01-01,Engineer
262940,Rildo,Sadowsky,1953-06-10,1998-08-27,9999-01-01,Engineer
262949,Tamiya,Cyre,1953-09-16,1989-05-29,9999-01-01,Engineer
262953,Maha,Feldmann,1953-10-11,1988-12-19,9999-01-01,Engineer
262955,Shigehiro,Wixon,1952-05-21,1992-09-16,9999-01-01,Senior Staff
262965,Arvin,Jayawardene,1952-02-12,1993-03-31,9999-01-01,Engineer
262975,Suvo,Lanphier,1952-02-15,1986-08-29,9999-01-01,Engineer
262980,Chenyi,Erdi,1954-12-12,1994-10-26,9999-01-01,Engineer
262992,Sakthirel,Speek,1953-09-25,1990-10-01,9999-01-01,Engineer
262993,Guttorm,Danley,1954-09-14,1999-04-29,9999-01-01,Senior Staff
262995,Duro,Vural,1952-06-05,1999-02-05,9999-01-01,Senior Engineer
263000,Mayuko,Bale,1953-01-13,1989-07-04,9999-01-01,Senior Staff
263003,Kshitij,Range,1953-07-09,1997-02-08,9999-01-01,Engineer
263010,Neelam,Ibel,1952-10-13,1996-01-20,9999-01-01,Assistant Engineer
263023,Peer,Binding,1953-06-05,1994-09-16,9999-01-01,Senior Staff
263025,Idoia,Ginneken,1954-04-13,1992-11-07,9999-01-01,Senior Staff
263028,Kazuhiko,Homond,1953-10-06,1994-07-20,9999-01-01,Engineer
263030,Akeel,Yoshizawa,1953-04-18,1998-09-08,9999-01-01,Staff
263036,Along,Morrin,1954-12-20,1996-12-11,9999-01-01,Senior Staff
263038,Sanjeeva,Kavanagh,1953-12-17,1990-05-23,9999-01-01,Engineer
263056,Kasidit,Vanwelkenhuysen,1952-11-15,1987-09-22,9999-01-01,Senior Staff
263057,Shigenori,Yeung,1954-05-28,1985-07-18,9999-01-01,Senior Staff
263061,Xiaobin,Jenevein,1954-06-27,1994-04-21,9999-01-01,Senior Staff
263062,Berto,Piancastelli,1954-05-01,1985-08-14,9999-01-01,Engineer
263068,Satoru,Unno,1952-09-26,1995-07-22,9999-01-01,Engineer
263071,Hideo,Constantine,1954-08-06,1992-08-27,9999-01-01,Senior Staff
263074,Masadi,Schapire,1953-10-29,1987-09-13,9999-01-01,Engineer
263082,Bluma,Roisin,1953-03-08,1994-11-03,9999-01-01,Senior Staff
263084,Subhrajyoti,Ranai,1953-10-02,1999-05-04,9999-01-01,Engineer
263088,Xianlong,Undy,1954-08-07,1994-07-31,9999-01-01,Senior Staff
263104,Sivanarayana,Casperson,1954-08-07,1997-10-15,9999-01-01,Staff
263105,Geoffrey,Albarhamtoshy,1952-05-25,1989-05-08,9999-01-01,Engineer
263107,Vitaly,Ventosa,1952-03-16,1990-02-16,9999-01-01,Senior Staff
263112,Zhiwei,Angelopoulos,1953-07-29,1987-10-07,9999-01-01,Engineer
263116,Baziley,Jullig,1954-02-03,1986-09-04,9999-01-01,Technique Leader
263124,Chinya,Bellmore,1952-09-23,1989-09-12,9999-01-01,Senior Staff
263126,Berry,Hinsberger,1954-01-15,1988-08-06,9999-01-01,Senior Staff
263132,Kiyokazu,Valiente,1953-12-03,1997-03-17,9999-01-01,Engineer
263133,Macha,Harbusch,1952-11-29,1990-04-10,9999-01-01,Engineer
263141,Niclas,Stavenow,1954-08-07,1985-10-31,9999-01-01,Senior Staff
263142,Masaki,Linares,1952-11-12,1985-02-24,9999-01-01,Senior Staff
263143,Berhard,Baca,1952-03-17,2001-05-17,9999-01-01,Engineer
263147,Fumiya,Broomell,1952-07-26,1996-04-09,9999-01-01,Engineer
263148,Sasan,Streng,1954-08-05,1989-01-28,9999-01-01,Senior Staff
263150,Chaosheng,Uehara,1952-12-25,1995-07-01,9999-01-01,Senior Engineer
263166,Iara,Salinas,1953-04-09,1988-09-07,9999-01-01,Assistant Engineer
263167,Petter,Penn,1954-11-21,1993-07-26,9999-01-01,Senior Staff
263182,Yongmin,Garnham,1953-04-27,1997-07-04,9999-01-01,Engineer
263183,Giri,Awdeh,1953-11-21,1992-09-06,9999-01-01,Senior Staff
263198,Sampalli,Genther,1953-11-21,1991-07-02,9999-01-01,Senior Staff
263199,Lene,Quittner,1953-11-29,1997-07-23,9999-01-01,Engineer
263200,Eran,Rusmann,1954-07-26,1996-12-16,9999-01-01,Engineer
263202,Adhemar,Lyonns,1953-06-21,1992-09-14,9999-01-01,Senior Staff
263209,Howell,Schieder,1954-08-19,1985-02-08,9999-01-01,Senior Engineer
263210,Atreyi,Hoppenstand,1952-09-10,1997-12-09,9999-01-01,Engineer
263219,Hisao,Pokrovskii,1954-06-11,1989-08-03,9999-01-01,Engineer
263233,Maria,Fontan,1952-05-13,1995-10-23,9999-01-01,Engineer
263234,Xiaocheng,Rassart,1953-12-14,1989-01-14,9999-01-01,Senior Staff
263235,Elgin,Doering,1953-10-26,1986-04-04,9999-01-01,Engineer
263243,Amstein,Giveon,1953-06-17,1996-07-02,9999-01-01,Senior Staff
263248,Jeong,Fiebach,1954-06-11,1988-11-19,9999-01-01,Technique Leader
263250,Armond,Heiserman,1953-03-14,1993-09-18,9999-01-01,Senior Staff
263272,Bokyung,Farrow,1952-12-14,1994-03-18,9999-01-01,Technique Leader
263282,Siddarth,Kranzdorf,1953-08-06,1987-09-01,9999-01-01,Senior Staff
263287,Jessie,Cherinka,1952-07-09,1998-12-16,9999-01-01,Engineer
263293,Leaf,Unni,1954-05-14,1999-10-23,9999-01-01,Senior Engineer
263305,Arie,Luit,1952-06-09,1986-09-03,9999-01-01,Engineer
263306,Mong,Kuhnemann,1954-07-22,2001-09-27,9999-01-01,Senior Staff
263312,Chinhyun,Krider,1952-04-05,1990-12-22,9999-01-01,Senior Staff
263313,Mitsuyuki,Perko,1954-02-11,1987-04-30,9999-01-01,Engineer
263320,Weiye,Oberman,1954-01-11,1994-02-03,9999-01-01,Senior Staff
263332,Vitaly,Gelosh,1954-05-12,1997-03-22,9999-01-01,Staff
263335,Leah,Rullman,1953-07-02,1995-12-13,9999-01-01,Engineer
263349,Lucien,Naumovich,1953-05-02,1990-04-28,9999-01-01,Technique Leader
263355,Janche,Barvinok,1952-02-06,1994-06-03,9999-01-01,Engineer
263358,Ranga,Melter,1952-11-19,1999-04-02,9999-01-01,Assistant Engineer
263360,Sanjeeva,Butterworth,1952-10-05,1987-08-04,9999-01-01,Senior Staff
263366,Ewing,Bolotov,1953-05-04,1987-10-12,9999-01-01,Engineer
263374,Arnould,Farrar,1953-09-03,1990-12-18,9999-01-01,Technique Leader
263376,Debaprosad,Rosin,1952-02-13,1996-01-20,9999-01-01,Senior Staff
263380,Haldon,Samarati,1954-02-21,1988-10-04,9999-01-01,Senior Staff
263383,Mingsen,Takkinen,1952-08-15,1993-05-22,9999-01-01,Senior Staff
263398,Rutger,Gente,1954-09-30,1996-08-29,9999-01-01,Staff
263399,Mariangiola,Gils,1954-06-14,1999-09-15,9999-01-01,Staff
263400,Mads,Solovay,1953-10-02,1993-11-10,9999-01-01,Technique Leader
263410,Vitaly,Fraisse,1953-02-04,1999-08-18,9999-01-01,Staff
263414,Amalendu,Debuse,1953-10-25,1994-02-09,9999-01-01,Senior Staff
263429,Claudi,Kropf,1952-05-19,1987-07-08,9999-01-01,Senior Staff
263440,Selwyn,Haumacher,1952-10-09,1988-05-30,9999-01-01,Senior Staff
263454,Oddvar,Nergos,1952-12-29,1998-01-14,9999-01-01,Senior Staff
263456,Shichao,Nourani,1953-01-07,1996-10-03,9999-01-01,Engineer
263461,Vugranam,Munro,1954-09-16,1998-04-16,9999-01-01,Engineer
263462,Theron,Jarecki,1952-08-17,1985-05-02,9999-01-01,Senior Staff
263466,Baruch,Lubachevsky,1952-03-05,1991-10-11,9999-01-01,Senior Staff
263471,Candida,Fiebach,1952-11-05,1988-01-27,9999-01-01,Engineer
263473,Taisook,Decleir,1953-04-29,1992-10-31,9999-01-01,Engineer
263474,Baocai,Vrecion,1954-04-06,1991-10-17,9999-01-01,Senior Engineer
263480,Ortrud,Boreale,1954-06-17,1992-07-17,9999-01-01,Senior Staff
263494,Arco,Ghemri,1952-10-19,1992-06-15,9999-01-01,Engineer
263508,Shirish,Neiman,1953-09-27,1996-11-05,9999-01-01,Senior Engineer
263515,Ramya,Cyne,1953-02-10,1998-03-11,9999-01-01,Staff
263516,Youssef,Berendt,1952-11-18,1985-09-04,9999-01-01,Engineer
263517,Remko,Strandh,1954-02-14,1999-04-10,9999-01-01,Staff
263522,Sham,Irland,1952-11-10,1993-11-08,9999-01-01,Senior Staff
263527,Guenter,Tyugu,1952-06-01,1991-01-03,9999-01-01,Senior Staff
263544,Kazuyasu,Baez,1954-01-19,1996-08-28,9999-01-01,Senior Engineer
263547,Masadi,Kaminger,1952-06-29,1994-05-15,9999-01-01,Engineer
263551,KayLiang,Uhrik,1952-10-17,1992-06-10,9999-01-01,Senior Staff
263569,Barun,Gips,1954-12-10,1992-04-29,9999-01-01,Senior Staff
263573,Visit,Anguita,1953-08-01,1999-10-05,9999-01-01,Engineer
263574,Teunis,Erie,1954-08-03,1999-07-19,9999-01-01,Staff
263577,Ulf,Cullers,1952-10-04,1993-01-08,9999-01-01,Senior Staff
263583,Fun,Speel,1953-01-21,1985-12-20,9999-01-01,Engineer
263591,Parviz,Restivo,1954-10-27,1986-03-20,9999-01-01,Senior Staff
263597,Achilleas,Pettis,1953-03-29,1998-04-16,9999-01-01,Assistant Engineer
263599,Fen,VanScheik,1953-06-11,1992-07-18,9999-01-01,Senior Staff
263624,Adin,Fiebach,1954-04-15,1999-12-16,9999-01-01,Senior Engineer
263630,Ute,Terekhov,1952-03-16,1988-07-28,9999-01-01,Senior Staff
263633,Morris,Bisiani,1952-11-23,1994-11-06,9999-01-01,Engineer
263634,Odinaldo,Pulkowski,1954-03-23,1993-02-02,9999-01-01,Senior Staff
263640,Gina,Alpin,1954-09-29,1998-08-05,9999-01-01,Senior Engineer
263646,Nathalie,Remmele,1953-01-20,1991-07-25,9999-01-01,Senior Engineer
263647,Weidon,Hellwagner,1952-07-19,1986-04-12,9999-01-01,Engineer
263651,Geoffry,Rassart,1952-06-21,1993-01-18,9999-01-01,Senior Staff
263655,Florina,Stifter,1952-04-29,1985-03-29,9999-01-01,Senior Staff
263656,Mohua,Zultner,1954-04-26,1999-12-10,9999-01-01,Staff
263665,Sashi,Ritzmann,1954-10-04,1991-11-30,9999-01-01,Engineer
263666,Licheng,Menyhert,1953-05-19,1991-04-05,9999-01-01,Assistant Engineer
263679,Selwyn,Porenta,1954-01-21,1995-10-26,9999-01-01,Engineer
263684,Kensyu,Penttonen,1954-12-24,1995-02-13,9999-01-01,Senior Staff
263690,Janalee,Gubsky,1952-08-04,2001-03-10,9999-01-01,Staff
263710,Tonia,Papastamatiou,1952-09-16,1994-04-08,9999-01-01,Engineer
263719,Miquel,Usdin,1954-06-03,1995-09-16,9999-01-01,Staff
263722,Shakhar,Pellegrinelli,1952-03-25,1993-11-15,9999-01-01,Engineer
263725,Serap,Tramer,1953-03-10,1996-09-17,9999-01-01,Engineer
263727,Amabile,Marrevee,1954-07-03,1996-04-06,9999-01-01,Senior Engineer
263730,Huai,Frezza,1954-01-23,1987-09-08,9999-01-01,Engineer
263733,Tokuyasu,Daescu,1954-07-05,1999-08-19,9999-01-01,Staff
263735,Magdalena,Siksek,1953-07-29,1991-07-28,9999-01-01,Senior Staff
263740,Feipei,Kalefeld,1954-09-18,1991-01-25,9999-01-01,Technique Leader
263750,Xiadong,Zuberek,1952-07-23,1990-02-17,9999-01-01,Senior Staff
263760,Yoshinari,Irland,1954-09-20,1992-09-29,9999-01-01,Senior Staff
263767,Aleksander,Hedayat,1953-08-18,1993-05-15,9999-01-01,Engineer
263788,Waiman,Busillo,1954-07-09,1998-09-25,9999-01-01,Staff
263792,Brigham,Merel,1954-06-24,1988-10-18,9999-01-01,Senior Engineer
263806,Marsal,Wielonsky,1952-07-17,1991-01-22,9999-01-01,Engineer
263808,Hisao,Petereit,1954-07-20,1998-05-01,9999-01-01,Engineer
263828,Stamatina,Hofmeyr,1952-02-09,1989-07-07,9999-01-01,Senior Engineer
263829,Jagoda,Ohori,1953-05-06,1990-02-16,9999-01-01,Engineer
263836,Armond,Braunmuhl,1954-10-01,1993-03-15,9999-01-01,Senior Staff
263838,Oddvar,Fritzsche,1953-03-03,1999-10-07,9999-01-01,Senior Staff
263842,Zhonghua,Lamba,1954-06-30,1991-06-04,9999-01-01,Senior Engineer
263851,Ult,Greenaway,1954-09-26,1992-03-19,9999-01-01,Engineer
263855,Collette,Gecsei,1952-05-19,1992-06-17,9999-01-01,Senior Staff
263868,Chinhyun,Koprowski,1953-02-15,1989-04-07,9999-01-01,Senior Staff
263879,Tianruo,Carrere,1953-05-12,1987-12-09,9999-01-01,Engineer
263887,Pranas,Chinen,1952-08-19,1985-10-19,9999-01-01,Engineer
263892,Elzbieta,Dymetman,1952-04-21,2000-10-18,9999-01-01,Senior Staff
263894,Leen,Kaiser,1954-06-24,1996-04-09,9999-01-01,Senior Staff
263910,DAIDA,Heusch,1953-05-12,1990-11-03,9999-01-01,Senior Staff
263911,Dzung,Ballarin,1952-11-24,1990-03-29,9999-01-01,Engineer
263913,Sampalli,Berstel,1954-05-19,1999-10-24,9999-01-01,Senior Staff
263920,Pintsang,Gecsel,1952-06-23,1997-03-23,9999-01-01,Senior Staff
263922,Radhia,Krzyzanowski,1954-04-06,1996-12-30,9999-01-01,Senior Staff
263927,Charlene,Zaccaria,1954-05-26,1988-06-22,9999-01-01,Senior Engineer
263935,Xiaocheng,Gruenwald,1954-12-02,1993-05-22,9999-01-01,Senior Staff
263940,Suebskul,Emmerich,1954-01-20,1996-07-13,9999-01-01,Senior Staff
263941,Leah,Gente,1952-03-18,1994-11-16,9999-01-01,Engineer
263944,Qunsheng,Showalter,1952-11-20,1989-03-16,9999-01-01,Senior Staff
263945,Marsja,Bach,1953-11-04,1990-01-29,9999-01-01,Engineer
263946,Berto,Schaar,1952-09-29,1994-05-23,9999-01-01,Senior Engineer
263953,Rosli,Oxman,1954-11-01,1996-03-11,9999-01-01,Assistant Engineer
263967,Pranav,Farrag,1954-07-25,1986-06-21,9999-01-01,Senior Staff
263968,Mahendra,Panienski,1954-09-14,1993-05-30,9999-01-01,Engineer
263973,Armond,Vecchi,1954-05-28,1993-11-20,9999-01-01,Senior Staff
263975,Tadahiko,Bisiani,1954-01-15,1991-06-18,9999-01-01,Senior Staff
263985,Tiina,Stifter,1953-11-30,1988-07-17,9999-01-01,Senior Staff
263990,Radhika,Ruther,1952-03-08,1993-10-07,9999-01-01,Senior Staff
264004,Chiradeep,Compeau,1953-04-19,1998-04-24,9999-01-01,Technique Leader
264013,Baziley,Stifter,1954-02-20,1997-09-07,9999-01-01,Staff
264020,Remko,Picco,1952-06-07,1992-10-22,9999-01-01,Engineer
264024,Supot,Rohrbach,1954-05-24,1997-12-12,9999-01-01,Engineer
264044,Gay,Kalloufi,1952-03-19,1989-05-27,9999-01-01,Engineer
264045,Fai,Schaaf,1953-07-15,1991-01-11,9999-01-01,Senior Engineer
264047,Isaac,Barriga,1953-04-06,1994-12-24,9999-01-01,Engineer
264052,Youngkon,Farris,1952-04-04,1997-11-28,9999-01-01,Assistant Engineer
264057,Pranav,Cmelik,1953-05-22,1985-04-02,9999-01-01,Engineer
264069,Conrado,Denny,1953-07-28,1995-05-31,9999-01-01,Engineer
264081,Sadok,Feldmann,1952-05-20,1991-12-07,9999-01-01,Engineer
264086,Aris,Deverell,1953-03-28,1996-10-10,9999-01-01,Senior Staff
264092,Marlo,Kusakari,1954-03-25,1991-11-11,9999-01-01,Technique Leader
264096,Serenella,Valiente,1953-05-02,1995-01-27,9999-01-01,Engineer
264098,Sverrir,Rohrbach,1954-04-11,1998-12-19,9999-01-01,Engineer
264099,Toshimitsu,Rettelbach,1952-04-03,1996-08-03,9999-01-01,Senior Engineer
264100,Sumant,Itzfeldt,1953-11-03,1990-03-17,9999-01-01,Senior Staff
264101,Kish,Kavanagh,1954-05-24,1993-09-11,9999-01-01,Senior Staff
264105,Rasikan,Lichtman,1952-06-04,1996-01-03,9999-01-01,Staff
264111,Yunming,Kuszyk,1952-03-24,1999-11-01,9999-01-01,Engineer
264117,Tzvetan,Denny,1952-07-13,1994-04-29,9999-01-01,Senior Staff
264121,Ulises,Weiland,1953-11-15,1995-11-04,9999-01-01,Senior Engineer
264124,Atreyi,Pargaonkar,1952-12-29,1999-11-28,9999-01-01,Staff
264128,Guangming,Suomi,1953-02-13,1986-02-21,9999-01-01,Senior Staff
264129,Masaki,Picaronny,1952-10-29,1989-01-30,9999-01-01,Senior Staff
264133,Maha,Aamodt,1954-12-30,1993-02-17,9999-01-01,Senior Staff
264138,Mara,Garrabrants,1952-06-04,1986-08-07,9999-01-01,Senior Staff
264139,Stein,Schade,1952-07-14,1987-06-11,9999-01-01,Senior Engineer
264143,Gift,Angelopoulos,1952-08-20,1997-03-12,9999-01-01,Staff
264144,Saeed,Cronin,1953-09-26,1986-12-01,9999-01-01,Senior Staff
264150,Ziya,Hatcliff,1952-04-27,1987-03-20,9999-01-01,Senior Staff
264151,Heather,Worfolk,1952-05-28,1985-10-11,9999-01-01,Senior Staff
264160,Vishu,Marshall,1954-06-07,1991-11-13,9999-01-01,Senior Staff
264161,Arun,Montemayor,1954-09-06,1997-06-07,9999-01-01,Staff
264171,Kristinn,Angelopoulos,1954-04-20,1996-01-24,9999-01-01,Staff
264188,Tonia,Marquardt,1952-06-18,1991-05-31,9999-01-01,Senior Engineer
264190,Limsoon,Schaap,1954-02-17,1988-11-13,9999-01-01,Senior Staff
264191,Jessie,Haraldson,1954-04-19,1996-04-21,9999-01-01,Senior Staff
264193,Gererd,Desikan,1952-08-09,1997-02-28,9999-01-01,Staff
264198,Richard,Siprelle,1954-09-24,1986-12-05,9999-01-01,Engineer
264200,Almudena,Koblick,1953-02-07,1999-06-20,9999-01-01,Senior Engineer
264201,Karlis,Mahmud,1953-07-11,1994-02-20,9999-01-01,Technique Leader
264207,Yinlin,Schwartzbauer,1952-08-21,1986-07-28,9999-01-01,Senior Staff
264212,Salvador,Lagarias,1953-01-06,1986-05-15,9999-01-01,Engineer
264213,Genki,Hambrick,1953-12-08,1996-09-29,9999-01-01,Engineer
264218,Baruch,Rosch,1952-07-20,1994-02-24,9999-01-01,Senior Staff
264230,Kwan,Coorg,1954-11-17,1996-01-28,9999-01-01,Senior Staff
264234,Rayond,Benzaken,1953-01-29,1995-01-09,9999-01-01,Engineer
264236,Sadun,Papsdorf,1952-06-01,1986-11-14,9999-01-01,Engineer
264237,Shaowen,Sigstam,1952-05-08,1998-06-05,9999-01-01,Staff
264241,Shin,Chvatal,1953-07-24,1986-05-12,9999-01-01,Senior Staff
264247,Herbert,Rotem,1954-09-19,1989-11-23,9999-01-01,Engineer
264250,Shmuel,Fasbender,1954-02-15,1992-05-29,9999-01-01,Engineer
264266,Masato,Nicolson,1953-05-26,1995-01-24,9999-01-01,Engineer
264276,Nechama,Cyne,1953-12-09,1999-01-16,9999-01-01,Staff
264280,Mohua,Lienhardt,1953-10-08,1998-01-05,9999-01-01,Assistant Engineer
264282,Shahab,Lindqvist,1954-02-05,1990-06-02,9999-01-01,Senior Staff
264289,Nikolaos,Laventhal,1953-08-16,1995-06-01,9999-01-01,Engineer
